danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,primary_artist,listener
0.525,0.131,0,-12.787,1,0.458,0.983,0.00433,0.12,0.811,107.007,audio_features,2JUqYobT8NvARdPmc4ES2x,spotify:track:2JUqYobT8NvARdPmc4ES2x,https://api.spotify.com/v1/tracks/2JUqYobT8NvARdPmc4ES2x,https://api.spotify.com/v1/audio-analysis/2JUqYobT8NvARdPmc4ES2x,66786,5,Good Guy,Frank Ocean,Lewis
0.669,0.749,7,-6.811,0,0.141,0.413,0,0.0848,0.608,80.169,audio_features,2qtoRFCOEL1gRn5q9DJC7F,spotify:track:2qtoRFCOEL1gRn5q9DJC7F,https://api.spotify.com/v1/tracks/2qtoRFCOEL1gRn5q9DJC7F,https://api.spotify.com/v1/audio-analysis/2qtoRFCOEL1gRn5q9DJC7F,78743,4,Solo (Reprise),Frank Ocean,Lewis
0.526,0.179,0,-20.55,1,0.692,0.873,0,0.248,0.698,81.993,audio_features,73D5hBkiVZkopZrmBZTBWf,spotify:track:73D5hBkiVZkopZrmBZTBWf,https://api.spotify.com/v1/tracks/73D5hBkiVZkopZrmBZTBWf,https://api.spotify.com/v1/audio-analysis/73D5hBkiVZkopZrmBZTBWf,68588,3,Facebook Story,Frank Ocean,Lewis
0.855,0.663,5,-8.401,0,0.2,0.194,0.0013,0.146,0.815,77.978,audio_features,1VZLEW5ZfcAbKZ94XQiSZF,spotify:track:1VZLEW5ZfcAbKZ94XQiSZF,https://api.spotify.com/v1/tracks/1VZLEW5ZfcAbKZ94XQiSZF,https://api.spotify.com/v1/audio-analysis/1VZLEW5ZfcAbKZ94XQiSZF,85754,4,Close To You,Frank Ocean,Lewis
0.501,0.0958,0,-15.605,1,0.0433,0.77,0,0.298,0.204,108.741,audio_features,2LMkwUfqC6S6s6qDVlEuzV,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,https://api.spotify.com/v1/tracks/2LMkwUfqC6S6s6qDVlEuzV,https://api.spotify.com/v1/audio-analysis/2LMkwUfqC6S6s6qDVlEuzV,248808,4,White Ferrari,Frank Ocean,Lewis
0.399,0.0969,6,-12.578,1,0.0509,0.929,1.68e-4,0.121,0.0758,109.54,audio_features,34xTFwjPQ1dC6uJmleno7x,spotify:track:34xTFwjPQ1dC6uJmleno7x,https://api.spotify.com/v1/tracks/34xTFwjPQ1dC6uJmleno7x,https://api.spotify.com/v1/audio-analysis/34xTFwjPQ1dC6uJmleno7x,177922,4,Godspeed,Frank Ocean,Lewis
0.266,0.678,1,-12.364,1,0.508,0.769,9.37e-5,0.503,0.201,83.434,audio_features,5k8LB57xOq8UUNVaKWSqrf,spotify:track:5k8LB57xOq8UUNVaKWSqrf,https://api.spotify.com/v1/tracks/5k8LB57xOq8UUNVaKWSqrf,https://api.spotify.com/v1/audio-analysis/5k8LB57xOq8UUNVaKWSqrf,564166,4,Futura Free,Frank Ocean,Lewis
0.768,0.393,0,-11.737,1,0.0399,0.229,0.375,0.0923,0.442,131.989,audio_features,3vlVbJmvSm3x5Hqmnzh8HI,spotify:track:3vlVbJmvSm3x5Hqmnzh8HI,https://api.spotify.com/v1/tracks/3vlVbJmvSm3x5Hqmnzh8HI,https://api.spotify.com/v1/audio-analysis/3vlVbJmvSm3x5Hqmnzh8HI,206600,5,Hold On,SBTRKT,Lewis
0.744,0.637,1,-7.297,0,0.301,0.249,0,0.0965,0.697,139.882,audio_features,17vQTNbvhpvi92qOnDOFHB,spotify:track:17vQTNbvhpvi92qOnDOFHB,https://api.spotify.com/v1/tracks/17vQTNbvhpvi92qOnDOFHB,https://api.spotify.com/v1/audio-analysis/17vQTNbvhpvi92qOnDOFHB,329208,4,The Law (feat. Mac Miller & Rapsody),Ab-Soul,Lewis
0.675,0.219,11,-13.546,0,0.0311,0.897,0.103,0.0979,0.313,105.921,audio_features,5a4ZTEMp6wULHTEzJclKxt,spotify:track:5a4ZTEMp6wULHTEzJclKxt,https://api.spotify.com/v1/tracks/5a4ZTEMp6wULHTEzJclKxt,https://api.spotify.com/v1/audio-analysis/5a4ZTEMp6wULHTEzJclKxt,326493,4,Julep,Punch Brothers,Lewis
0.778,0.627,1,-6.684,1,0.31,0.0987,0,0.114,0.737,136.941,audio_features,0Fpyb18ThYEZQcIqEairn0,spotify:track:0Fpyb18ThYEZQcIqEairn0,https://api.spotify.com/v1/tracks/0Fpyb18ThYEZQcIqEairn0,https://api.spotify.com/v1/audio-analysis/0Fpyb18ThYEZQcIqEairn0,220962,4,No Favors,Clairmont The Second,Lewis
0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,audio_features,3jagJCUbdqhDSPuxP8cAqF,spotify:track:3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/tracks/3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/audio-analysis/3jagJCUbdqhDSPuxP8cAqF,263227,4,Work It,Missy Elliott,Lewis
0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,audio_features,6zsk6uF3MxfIeHPlubKBvR,spotify:track:6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,211120,4,Get Ur Freak On,Missy Elliott,Lewis
0.923,0.508,1,-8.668,1,0.0468,0.104,1.21e-5,0.126,0.168,108.039,audio_features,4bdJHQp90ymjEIkkYhcENB,spotify:track:4bdJHQp90ymjEIkkYhcENB,https://api.spotify.com/v1/tracks/4bdJHQp90ymjEIkkYhcENB,https://api.spotify.com/v1/audio-analysis/4bdJHQp90ymjEIkkYhcENB,126667,4,Dat $tick,Rich Brian,Lewis
0.448,0.733,3,-6.238,1,0.0292,0.0369,0.0425,0.169,0.407,142.008,audio_features,0agBriTy7L5vFjeFT4qXr9,spotify:track:0agBriTy7L5vFjeFT4qXr9,https://api.spotify.com/v1/tracks/0agBriTy7L5vFjeFT4qXr9,https://api.spotify.com/v1/audio-analysis/0agBriTy7L5vFjeFT4qXr9,258653,4,Myth,Beach House,Lewis
0.306,0.343,0,-13.246,0,0.0316,0.811,4.87e-5,0.122,0.44,104.761,audio_features,2fv7nklIgkLbkfc6fvU60V,spotify:track:2fv7nklIgkLbkfc6fvU60V,https://api.spotify.com/v1/tracks/2fv7nklIgkLbkfc6fvU60V,https://api.spotify.com/v1/audio-analysis/2fv7nklIgkLbkfc6fvU60V,617027,4,Moola Mantra (Part Two),Deva Premal,Lewis
0.924,0.543,9,-7.474,0,0.298,0.182,0,0.103,0.736,133.907,audio_features,6NMNgWgEAzde5M8U3lc6FN,spotify:track:6NMNgWgEAzde5M8U3lc6FN,https://api.spotify.com/v1/tracks/6NMNgWgEAzde5M8U3lc6FN,https://api.spotify.com/v1/audio-analysis/6NMNgWgEAzde5M8U3lc6FN,207813,4,Fake Love,Drake,Lewis
0.897,0.661,8,-6.2,0,0.27,0.0633,0,0.116,0.193,127.081,audio_features,1FvU97lrWOG2NRxErh6OZz,spotify:track:1FvU97lrWOG2NRxErh6OZz,https://api.spotify.com/v1/tracks/1FvU97lrWOG2NRxErh6OZz,https://api.spotify.com/v1/audio-analysis/1FvU97lrWOG2NRxErh6OZz,334467,4,Bad and Boujee (feat. Lil Uzi Vert),Migos,Lewis
0.829,0.563,7,-7.082,1,0.254,0.0249,0,0.0967,0.469,120.965,audio_features,4RnfMhMUMqHlrn4V6A3KfS,spotify:track:4RnfMhMUMqHlrn4V6A3KfS,https://api.spotify.com/v1/tracks/4RnfMhMUMqHlrn4V6A3KfS,https://api.spotify.com/v1/audio-analysis/4RnfMhMUMqHlrn4V6A3KfS,205867,4,Legend Has It,Run The Jewels,Lewis
0.684,0.796,0,-6.178,0,0.0434,0.0271,5.15e-6,0.095,0.103,97.537,audio_features,7eKd41R7nInfUmh3iv7JjL,spotify:track:7eKd41R7nInfUmh3iv7JjL,https://api.spotify.com/v1/tracks/7eKd41R7nInfUmh3iv7JjL,https://api.spotify.com/v1/audio-analysis/7eKd41R7nInfUmh3iv7JjL,241440,3,2100 (feat. Boots),Run The Jewels,Lewis
0.705,0.694,7,-6.774,1,0.21,0.0435,3.49e-6,0.348,0.717,127.124,audio_features,0CBLqGc1esSZ5dM2gOZHsU,spotify:track:0CBLqGc1esSZ5dM2gOZHsU,https://api.spotify.com/v1/tracks/0CBLqGc1esSZ5dM2gOZHsU,https://api.spotify.com/v1/audio-analysis/0CBLqGc1esSZ5dM2gOZHsU,151227,4,Talk to Me,Run The Jewels,Lewis
0.83,0.654,7,-9.949,1,0.273,0.111,4.06e-4,0.157,0.506,120.013,audio_features,4E9RsETCexFzZfSovxFksR,spotify:track:4E9RsETCexFzZfSovxFksR,https://api.spotify.com/v1/tracks/4E9RsETCexFzZfSovxFksR,https://api.spotify.com/v1/audio-analysis/4E9RsETCexFzZfSovxFksR,198640,4,Call Ticketron,Run The Jewels,Lewis
0.836,0.67,5,-6.907,0,0.23,0.00826,3.55e-4,0.0837,0.556,107.018,audio_features,5iUQMwxUPdJBFeGkePtM66,spotify:track:5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/audio-analysis/5iUQMwxUPdJBFeGkePtM66,305350,4,Dang! (feat. Anderson .Paak),Mac Miller,Lewis
0.764,0.751,8,-3.74,1,0.0703,0.00554,2.37e-4,0.164,0.418,91.977,audio_features,2HWWNoWEEEECwZhAiLg7ib,spotify:track:2HWWNoWEEEECwZhAiLg7ib,https://api.spotify.com/v1/tracks/2HWWNoWEEEECwZhAiLg7ib,https://api.spotify.com/v1/audio-analysis/2HWWNoWEEEECwZhAiLg7ib,199853,4,Beautiful Liar,Beyoncé,Lewis
0.968,0.785,7,-8.084,0,0.32,0.464,4.7e-6,0.272,0.803,119.953,audio_features,6gPqBegU4aDWoSYXeCyURA,spotify:track:6gPqBegU4aDWoSYXeCyURA,https://api.spotify.com/v1/tracks/6gPqBegU4aDWoSYXeCyURA,https://api.spotify.com/v1/audio-analysis/6gPqBegU4aDWoSYXeCyURA,220030,4,I Got Bitches,A2M,Lewis
0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-6,0.126,0.266,92.039,audio_features,6AGON2BGdPmPMJGiiNuuwl,spotify:track:6AGON2BGdPmPMJGiiNuuwl,https://api.spotify.com/v1/tracks/6AGON2BGdPmPMJGiiNuuwl,https://api.spotify.com/v1/audio-analysis/6AGON2BGdPmPMJGiiNuuwl,201667,4,Immortal,J. Cole,Lewis
0.632,0.639,5,-5.938,1,0.0259,0.00143,0,0.221,0.733,95.506,audio_features,4aR9bPMAOFySBuQSbVWF3d,spotify:track:4aR9bPMAOFySBuQSbVWF3d,https://api.spotify.com/v1/tracks/4aR9bPMAOFySBuQSbVWF3d,https://api.spotify.com/v1/audio-analysis/4aR9bPMAOFySBuQSbVWF3d,196893,4,Smile,Lily Allen,Lewis
0.732,0.608,1,-7.449,1,0.0375,1.82e-4,0.00709,0.378,0.527,89.973,audio_features,3whZ4YzglEw4YzlRM4otv1,spotify:track:3whZ4YzglEw4YzlRM4otv1,https://api.spotify.com/v1/tracks/3whZ4YzglEw4YzlRM4otv1,https://api.spotify.com/v1/audio-analysis/3whZ4YzglEw4YzlRM4otv1,179693,4,Nan You're a Window Shopper,Lily Allen,Lewis
0.778,0.908,0,-5.275,1,0.0284,0.0184,0,0.0896,0.973,120.009,audio_features,7CQf32iorpefGd4v8aMLvR,spotify:track:7CQf32iorpefGd4v8aMLvR,https://api.spotify.com/v1/tracks/7CQf32iorpefGd4v8aMLvR,https://api.spotify.com/v1/audio-analysis/7CQf32iorpefGd4v8aMLvR,165053,4,Alfie,Lily Allen,Lewis
0.822,0.854,1,-5.254,0,0.032,0.125,1.95e-5,0.174,0.942,127.587,audio_features,4QAqw2ZRJVkJhye55CTrHB,spotify:track:4QAqw2ZRJVkJhye55CTrHB,https://api.spotify.com/v1/tracks/4QAqw2ZRJVkJhye55CTrHB,https://api.spotify.com/v1/audio-analysis/4QAqw2ZRJVkJhye55CTrHB,186787,4,Friday Night,Lily Allen,Lewis
0.471,0.484,9,-9.414,0,0.0317,0.925,0.499,0.0987,0.236,74.982,audio_features,5KX2DSPC6aCA0pdDidTmBC,spotify:track:5KX2DSPC6aCA0pdDidTmBC,https://api.spotify.com/v1/tracks/5KX2DSPC6aCA0pdDidTmBC,https://api.spotify.com/v1/audio-analysis/5KX2DSPC6aCA0pdDidTmBC,270947,4,The Rip,Portishead,Lewis
0.816,0.578,10,-4.536,0,0.0986,0.0136,1.2e-5,0.0412,0.302,177.959,audio_features,2iDjCLUOGhJtz5cPHljGVd,spotify:track:2iDjCLUOGhJtz5cPHljGVd,https://api.spotify.com/v1/tracks/2iDjCLUOGhJtz5cPHljGVd,https://api.spotify.com/v1/audio-analysis/2iDjCLUOGhJtz5cPHljGVd,166707,4,Ass Drop,Wiz Khalifa,Lewis
0.855,0.968,1,-3.278,1,0.157,0.0143,0.0025,0.0988,0.798,103.005,audio_features,35x6JdLCr4VWWR5ShNoAWo,spotify:track:35x6JdLCr4VWWR5ShNoAWo,https://api.spotify.com/v1/tracks/35x6JdLCr4VWWR5ShNoAWo,https://api.spotify.com/v1/audio-analysis/35x6JdLCr4VWWR5ShNoAWo,226107,4,Bend Ova (feat. Tyga),Lil Jon,Lewis
0.749,0.605,8,-9.359,0,0.086,0.0018600000000000001,0.0381,0.115,0.966,142.024,audio_features,6mz1fBdKATx6qP4oP1I65G,spotify:track:6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/tracks/6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/audio-analysis/6mz1fBdKATx6qP4oP1I65G,251733,4,Pony,Ginuwine,Lewis
0.706,0.737,0,-5.928,0,0.0482,0.0217,2.55e-4,0.223,0.926,131.134,audio_features,1sFKcUH5sMAV4Qs0E99OLq,spotify:track:1sFKcUH5sMAV4Qs0E99OLq,https://api.spotify.com/v1/tracks/1sFKcUH5sMAV4Qs0E99OLq,https://api.spotify.com/v1/audio-analysis/1sFKcUH5sMAV4Qs0E99OLq,185527,4,22,Lily Allen,Lewis
0.595,0.416,10,-10.957,0,0.0366,0.536,0,0.293,0.185,74.556,audio_features,3MWlVSkoLS1e66nlZ2tuWJ,spotify:track:3MWlVSkoLS1e66nlZ2tuWJ,https://api.spotify.com/v1/tracks/3MWlVSkoLS1e66nlZ2tuWJ,https://api.spotify.com/v1/audio-analysis/3MWlVSkoLS1e66nlZ2tuWJ,127880,4,For Whom The Bell Tolls,J. Cole,Lewis
0.657,0.421,9,-11.378,1,0.412,0.352,2.18e-4,0.187,0.181,174.063,audio_features,6I6NX6tjGsxFAsIfGzY9lJ,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,https://api.spotify.com/v1/tracks/6I6NX6tjGsxFAsIfGzY9lJ,https://api.spotify.com/v1/audio-analysis/6I6NX6tjGsxFAsIfGzY9lJ,264747,4,Deja Vu,J. Cole,Lewis
0.87,0.386,7,-7.843,0,0.0684,0.745,1.3e-4,0.122,0.642,119.91,audio_features,2z3joGXrdGL2iEjIKQTiN1,spotify:track:2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/tracks/2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/audio-analysis/2z3joGXrdGL2iEjIKQTiN1,194347,3,Ville Mentality,J. Cole,Lewis
0.439,0.204,2,-15.165,1,0.0587,0.766,0.0913,0.284,0.0408,139.652,audio_features,0HtOJj7Kl74s1Ngf3MWeif,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,https://api.spotify.com/v1/tracks/0HtOJj7Kl74s1Ngf3MWeif,https://api.spotify.com/v1/audio-analysis/0HtOJj7Kl74s1Ngf3MWeif,209080,4,She's Mine Pt. 1,J. Cole,Lewis
0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,audio_features,3pjUyVbFmM96tYhSaKJwTt,spotify:track:3pjUyVbFmM96tYhSaKJwTt,https://api.spotify.com/v1/tracks/3pjUyVbFmM96tYhSaKJwTt,https://api.spotify.com/v1/audio-analysis/3pjUyVbFmM96tYhSaKJwTt,331480,4,Change,J. Cole,Lewis
0.898,0.283,6,-12.335,0,0.356,0.319,3.83e-4,0.11,0.469,138.97,audio_features,0utlOiJy2weVl9WTkcEWHy,spotify:track:0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,216520,4,Neighbors,J. Cole,Lewis
0.698,0.487,7,-9.887,0,0.312,0.234,8.6e-4,0.0724,0.614,161.943,audio_features,77IAeEz8LEchPN8UNjaTJ2,spotify:track:77IAeEz8LEchPN8UNjaTJ2,https://api.spotify.com/v1/tracks/77IAeEz8LEchPN8UNjaTJ2,https://api.spotify.com/v1/audio-analysis/77IAeEz8LEchPN8UNjaTJ2,316920,4,Foldin Clothes,J. Cole,Lewis
0.486,0.194,2,-15.265,1,0.0712,0.798,0.00624,0.114,0.048,70.031,audio_features,5rmcjZTrE9JR1YrbNZDFNW,spotify:track:5rmcjZTrE9JR1YrbNZDFNW,https://api.spotify.com/v1/tracks/5rmcjZTrE9JR1YrbNZDFNW,https://api.spotify.com/v1/audio-analysis/5rmcjZTrE9JR1YrbNZDFNW,278920,4,She's Mine Pt. 2,J. Cole,Lewis
0.752,0.765,9,-5.805,0,0.0908,0.118,0,0.31,0.309,105.998,audio_features,3cCxoOgfi6hgt8MNteuiiD,spotify:track:3cCxoOgfi6hgt8MNteuiiD,https://api.spotify.com/v1/tracks/3cCxoOgfi6hgt8MNteuiiD,https://api.spotify.com/v1/audio-analysis/3cCxoOgfi6hgt8MNteuiiD,193748,4,Fade,Kanye West,Lewis
0.858,0.697,2,-5.361,1,0.23,0.114,0,0.224,0.364,98.012,audio_features,6AoYWCzsDls6c61Zp5qTuU,spotify:track:6AoYWCzsDls6c61Zp5qTuU,https://api.spotify.com/v1/tracks/6AoYWCzsDls6c61Zp5qTuU,https://api.spotify.com/v1/audio-analysis/6AoYWCzsDls6c61Zp5qTuU,290836,4,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Lil Dicky,Lewis
0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,audio_features,1huvTbEYtgltjQRXzrNKGi,spotify:track:1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,219840,4,Don't,Ed Sheeran,Lewis
0.395,0.28,5,-16.539,0,0.0347,0.872,0.0153,0.265,0.176,92.333,audio_features,2OXmMU1rITVtthEIh4A015,spotify:track:2OXmMU1rITVtthEIh4A015,https://api.spotify.com/v1/tracks/2OXmMU1rITVtthEIh4A015,https://api.spotify.com/v1/audio-analysis/2OXmMU1rITVtthEIh4A015,302013,4,Avalanche,Leonard Cohen,Lewis
0.474,0.0404,9,-22.208,0,0.0387,0.948,2.63e-4,0.111,0.18,119.415,audio_features,77K5TB5KZmDZCoJCdd1NvE,spotify:track:77K5TB5KZmDZCoJCdd1NvE,https://api.spotify.com/v1/tracks/77K5TB5KZmDZCoJCdd1NvE,https://api.spotify.com/v1/audio-analysis/77K5TB5KZmDZCoJCdd1NvE,310773,3,Famous Blue Raincoat,Leonard Cohen,Lewis
0.599,0.834,1,-5.304,1,0.0772,0.0217,1.93e-6,0.723,0.538,149.971,audio_features,2kKtO2tLWLc5Twza40TUff,spotify:track:2kKtO2tLWLc5Twza40TUff,https://api.spotify.com/v1/tracks/2kKtO2tLWLc5Twza40TUff,https://api.spotify.com/v1/audio-analysis/2kKtO2tLWLc5Twza40TUff,204680,4,Trainwreck,BANKS,Lewis
0.676,0.432,7,-8.035,0,0.0339,0.0626,0,0.103,0.156,124.597,audio_features,5zuoz1NBnpoHK6g5sbEH8F,spotify:track:5zuoz1NBnpoHK6g5sbEH8F,https://api.spotify.com/v1/tracks/5zuoz1NBnpoHK6g5sbEH8F,https://api.spotify.com/v1/audio-analysis/5zuoz1NBnpoHK6g5sbEH8F,258120,4,See You In My Nightmares,Kanye West,Lewis
0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,audio_features,1kxeWHF9PrCVZHvVskv8lg,spotify:track:1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/audio-analysis/1kxeWHF9PrCVZHvVskv8lg,270307,4,Love Lockdown,Kanye West,Lewis
0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133,audio_features,0m3Ze0cy8qBHSsV2exAfCw,spotify:track:0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/tracks/0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/audio-analysis/0m3Ze0cy8qBHSsV2exAfCw,238333,4,Amazing,Kanye West,Lewis
0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,audio_features,4EWCNWgDS8707fNSZ1oaA5,spotify:track:4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,211000,4,Heartless,Kanye West,Lewis
0.833,0.0756,4,-20.822,0,0.147,0.314,0,0.111,0.338,136.007,audio_features,4Ke1CYcm2wYDFlOhziFFjK,spotify:track:4Ke1CYcm2wYDFlOhziFFjK,https://api.spotify.com/v1/tracks/4Ke1CYcm2wYDFlOhziFFjK,https://api.spotify.com/v1/audio-analysis/4Ke1CYcm2wYDFlOhziFFjK,202693,4,Fever,Peggy Lee,Lewis
0.72,0.777,6,-4.808,1,0.0651,0.036,2.86e-4,0.155,0.728,66.4,audio_features,2NwuwbqiCJqnxC4yKh0Fqp,spotify:track:2NwuwbqiCJqnxC4yKh0Fqp,https://api.spotify.com/v1/tracks/2NwuwbqiCJqnxC4yKh0Fqp,https://api.spotify.com/v1/audio-analysis/2NwuwbqiCJqnxC4yKh0Fqp,258413,4,Maneater,Nelly Furtado,Lewis
0.807,0.97,10,-6.056,0,0.0477,0.0536,6.6e-5,0.149,0.876,114.297,audio_features,3SwlakM6VX47IwG0Wll5ek,spotify:track:3SwlakM6VX47IwG0Wll5ek,https://api.spotify.com/v1/tracks/3SwlakM6VX47IwG0Wll5ek,https://api.spotify.com/v1/audio-analysis/3SwlakM6VX47IwG0Wll5ek,242373,4,Promiscuous,Nelly Furtado,Lewis
0.975,0.711,8,-3.904,1,0.0632,0.168,5.52e-4,0.0799,0.815,110.621,audio_features,0wbDgMuAoy7O7pL3a69uZx,spotify:track:0wbDgMuAoy7O7pL3a69uZx,https://api.spotify.com/v1/tracks/0wbDgMuAoy7O7pL3a69uZx,https://api.spotify.com/v1/audio-analysis/0wbDgMuAoy7O7pL3a69uZx,234027,4,Give It To Me,Timbaland,Lewis
0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,audio_features,2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,179120,4,The Way I Are,Timbaland,Lewis
0.771,0.676,4,-6.018,0,0.223,0.285,4.49e-6,0.546,0.804,119.997,audio_features,13X42np3KJr0o2LkK1MG76,spotify:track:13X42np3KJr0o2LkK1MG76,https://api.spotify.com/v1/tracks/13X42np3KJr0o2LkK1MG76,https://api.spotify.com/v1/audio-analysis/13X42np3KJr0o2LkK1MG76,276160,4,My Love,Justin Timberlake,Lewis
0.892,0.714,4,-6.055,0,0.141,0.201,2.34e-4,0.0521,0.817,100.972,audio_features,1AWQoqb9bSvzTjaLralEkT,spotify:track:1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,267267,4,Rock Your Body,Justin Timberlake,Lewis
0.835,0.612,8,-6.262,0,0.149,0.0571,0,0.0895,0.689,147.085,audio_features,0LlObwsSjhvPFKPPpSWOeh,spotify:track:0LlObwsSjhvPFKPPpSWOeh,https://api.spotify.com/v1/tracks/0LlObwsSjhvPFKPPpSWOeh,https://api.spotify.com/v1/audio-analysis/0LlObwsSjhvPFKPPpSWOeh,304133,4,Chop Me Up (feat. Timbaland & Three-6 Mafia),Justin Timberlake,Lewis
0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4,SexyBack (feat. Timbaland),Justin Timberlake,Lewis
0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4,Cry Me a River,Justin Timberlake,Lewis
0.581,0.907,6,-4.844,0,0.0651,0.019,0.00988,0.312,0.608,127.982,audio_features,2VZ5Vtjn16RThAvaFz3sJZ,spotify:track:2VZ5Vtjn16RThAvaFz3sJZ,https://api.spotify.com/v1/tracks/2VZ5Vtjn16RThAvaFz3sJZ,https://api.spotify.com/v1/audio-analysis/2VZ5Vtjn16RThAvaFz3sJZ,218160,4,Get Outta My Way,Kylie Minogue,Lewis
0.595,0.548,7,-6.761,0,0.115,0.00344,0,0.134,0.563,188.082,audio_features,3QFmH99wPoNdU2JHwKpajc,spotify:track:3QFmH99wPoNdU2JHwKpajc,https://api.spotify.com/v1/tracks/3QFmH99wPoNdU2JHwKpajc,https://api.spotify.com/v1/audio-analysis/3QFmH99wPoNdU2JHwKpajc,223187,4,Wall To Wall,Chris Brown,Lewis
0.412,0.567,11,-7.1,0,0.0778,0.00407,6.24e-5,0.11,0.422,174.519,audio_features,7BWXAPR8TxPR3ppVUqvotE,spotify:track:7BWXAPR8TxPR3ppVUqvotE,https://api.spotify.com/v1/tracks/7BWXAPR8TxPR3ppVUqvotE,https://api.spotify.com/v1/audio-analysis/7BWXAPR8TxPR3ppVUqvotE,186827,4,Gimme That,Chris Brown,Lewis
0.514,0.911,1,-2.027,0,0.41,0.0559,0,0.775,0.619,161.109,audio_features,2Mpj1Ul5OFPyyP4wB62Rvi,spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,https://api.spotify.com/v1/tracks/2Mpj1Ul5OFPyyP4wB62Rvi,https://api.spotify.com/v1/audio-analysis/2Mpj1Ul5OFPyyP4wB62Rvi,254027,4,Survivor,Destiny's Child,Lewis
0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,audio_features,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,271333,4,Say My Name,Destiny's Child,Lewis
